u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at,product_category
KV5U2H0D,KIRTIDA 100 GB External Hard Disk Drive (HDD) with  3 GB  Cloud Storage,8999,8999,0,0,0,0,"['Portable Hard Drive', 'Capacity: 100 GB', 'Connectivity: USB 3.2', '3 GB Cloud Backup', 'NA']",https://www.flipkart.com/kirtida-100-gb-external-hard-disk-drive-hdd-3-cloud-storage/p/itma5c2477e89548?pid=ACCGFHP2EYQD8TJ5&lid=LSTACCGFHP2EYQD8TJ5P9CXXQ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_294&otracker=browse&fm=organic&iid=a013c567-be80-4f31-b59e-6a9a27580327.ACCGFHP2EYQD8TJ5.SEARCH&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:30.181009+05:30,HDD
PZTHC7JZ,KIRTIDA 200 GB External Hard Disk Drive (HDD) with  1 GB  Cloud Storage,8999,8999,0,0,0,0,"['Portable Hard Drive', 'Capacity: 200 GB', 'Connectivity: USB 2.0', '1 GB Cloud Backup', 'na']",https://www.flipkart.com/kirtida-200-gb-external-hard-disk-drive-hdd-1-cloud-storage/p/itmf2f21ee46dc23?pid=ACCGFRG77VZKUNGZ&lid=LSTACCGFRG77VZKUNGZUBMJSZ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_295&otracker=browse&fm=organic&iid=a013c567-be80-4f31-b59e-6a9a27580327.ACCGFRG77VZKUNGZ.SEARCH&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:30.975982+05:30,HDD
MW5B82SA,KIRTIDA 600 GB External Hard Disk Drive (HDD) with  1 GB  Cloud Storage,8999,8999,0,0,0,0,"['Portable Hard Drive', 'Capacity: 600 GB', 'Connectivity: USB 2.0', '1 GB Cloud Backup', 'na']",https://www.flipkart.com/kirtida-600-gb-external-hard-disk-drive-hdd-1-cloud-storage/p/itmd3afbc4ed83e2?pid=ACCGFRHDHRZFU9HH&lid=LSTACCGFRHDHRZFU9HHNGKCL5&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_296&otracker=browse&fm=organic&iid=a013c567-be80-4f31-b59e-6a9a27580327.ACCGFRHDHRZFU9HH.SEARCH&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:31.275119+05:30,HDD
SEXZ4UEB,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,4499,4999,10% off,11798,871,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-1-tb-external-hard-disk-drive-hdd/p/itm6c44dc4def352?pid=ACCG3FE4APVZGCXY&lid=LSTACCG3FE4APVZGCXYMHIJAQ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_297&otracker=browse&fm=organic&iid=en_bKcnCt%2BOo0BOj7YXeP87SDaH8e0GRIHXl4cRptVs43266IY0fkme2BHimT2SMY5TAQuz4BRH84BKuOVRojyr%2Bw%3D%3D&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:31.588104+05:30,HDD
LTLONFNV,"Seagate Barracuda - 3.5 inch SATA 6 Gb/s, 7200 RPM, 64 MB Cache 1 TB Desktop Internal Hard Disk Drive ...",3704,4124,10% off,260,41,3.8,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Desktop', '2 Years Limited Warranty']",https://www.flipkart.com/seagate-barracuda-3-5-inch-sata-6-gb-s-7200-rpm-64-mb-cache-1-tb-desktop-internal-hard-disk-drive-hdd-st1000dm010/p/itmeqn3rdgnqjshd?pid=IHDG6EZXTZ3AY3ZA&lid=LSTIHDG6EZXTZ3AY3ZA506XYB&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_298&otracker=browse&fm=organic&iid=en_bKcnCt%2BOo0BOj7YXeP87SDaH8e0GRIHXl4cRptVs4320QocNDnxpQUc3Zu90V1X8X68U%2FGurnCdmsc7TbH8Cag%3D%3D&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:31.916995+05:30,HDD
OAGUTI32,KIRTIDA 100 GB External Hard Disk Drive (HDD) with  5 GB  Cloud Storage,8999,8999,0,0,0,0,"['Portable Hard Drive', 'Capacity: 100 GB', 'Connectivity: USB 3.0', '5 GB Cloud Backup', 'NA']",https://www.flipkart.com/kirtida-100-gb-external-hard-disk-drive-hdd-5-cloud-storage/p/itm1eae866a6c1f0?pid=ACCGFHPTYT9YGYVG&lid=LSTACCGFHPTYT9YGYVGFLQEWQ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_299&otracker=browse&fm=organic&iid=a013c567-be80-4f31-b59e-6a9a27580327.ACCGFHPTYT9YGYVG.SEARCH&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:32.762345+05:30,HDD
QCCYVPNG,KIRTIDA 700 GB External Hard Disk Drive (HDD) with  50 GB  Cloud Storage,8999,9999,10% off,0,0,0,"['Portable Hard Drive', 'Capacity: 700 GB', 'Connectivity: USB 2.0', '50 GB Cloud Backup', 'NA']",https://www.flipkart.com/kirtida-700-gb-external-hard-disk-drive-hdd-50-cloud-storage/p/itm9e50c21c06a47?pid=ACCGFHN56XUDZ5TZ&lid=LSTACCGFHN56XUDZ5TZOEJNNX&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_300&otracker=browse&fm=organic&iid=a013c567-be80-4f31-b59e-6a9a27580327.ACCGFHN56XUDZ5TZ.SEARCH&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:33.643081+05:30,HDD
0Y26PXEX,"Seagate Barracuda - 3.5 inch SATA 6 Gb/s, 5400 RPM, 256 MB Cache 2 TB Desktop Internal Hard Disk Drive...",4375,5999,27% off,115,13,3.6,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 2 TB', 'Desktop', '2 Years Limited Warranty']",https://www.flipkart.com/seagate-barracuda-3-5-inch-sata-6-gb-s-5400-rpm-256-mb-cache-2-tb-desktop-internal-hard-disk-drive-hdd-st2000dm005/p/itmfayzuehbej67g?pid=IHDG6EZX7SPKYRPP&lid=LSTIHDG6EZX7SPKYRPPOAUHAU&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_301&otracker=browse&fm=organic&iid=en_bKcnCt%2BOo0BOj7YXeP87SDaH8e0GRIHXl4cRptVs43181s36OIu1qGQzzQAR9HjD6Caw%2BAGmMsO4IYyZNRZSzw%3D%3D&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:33.955526+05:30,HDD
HHJ6B61F,Seagate Expansion for Windows and Mac with 3 years Data Recovery Services – Desktop 4 TB External Hard...,7749,10999,29% off,794,65,4.1,"['Desktop Hard Drive', 'Capacity: 4 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-expansion-windows-mac-3-years-data-recovery-services-desktop-4-tb-external-hard-disk-drive-hdd/p/itme323a45c1e464?pid=ACCG3FE4SPFZHZCR&lid=LSTACCG3FE4SPFZHZCRR8Y9KV&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_302&otracker=browse&fm=organic&iid=en_bKcnCt%2BOo0BOj7YXeP87SDaH8e0GRIHXl4cRptVs43241whSbaQMkcWJ8eQnL3pkO%2FQz8p%2BRnPFFAywp4Nimcw%3D%3D&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:34.259255+05:30,HDD
121ZE9TY,KIRTIDA 780 GB External Hard Disk Drive (HDD) with  1 GB  Cloud Storage,8999,8999,0,0,0,0,"['Portable Hard Drive', 'Capacity: 780 GB', 'Connectivity: USB 3.2', '1 GB Cloud Backup', 'NA']",https://www.flipkart.com/kirtida-780-gb-external-hard-disk-drive-hdd-1-cloud-storage/p/itma343d387070c4?pid=ACCGFJZGAHEXWYUH&lid=LSTACCGFJZGAHEXWYUH3FLBMY&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_303&otracker=browse&fm=organic&iid=a013c567-be80-4f31-b59e-6a9a27580327.ACCGFJZGAHEXWYUH.SEARCH&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:35.083927+05:30,HDD
WA3PV2DG,KIRTIDA 400 GB External Hard Disk Drive (HDD) with  1 GB  Cloud Storage,8999,8999,0,0,0,0,"['Portable Hard Drive', 'Capacity: 400 GB', 'Connectivity: USB 3.2', '1 GB Cloud Backup', 'na']",https://www.flipkart.com/kirtida-400-gb-external-hard-disk-drive-hdd-1-cloud-storage/p/itmd47583c3530e7?pid=ACCGFJMSDY8XJNYN&lid=LSTACCGFJMSDY8XJNYNJOL884&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_304&otracker=browse&fm=organic&iid=a013c567-be80-4f31-b59e-6a9a27580327.ACCGFJMSDY8XJNYN.SEARCH&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:35.988086+05:30,HDD
HUHF2TN8,KIRTIDA 200 GB External Hard Disk Drive (HDD) with  1 GB  Cloud Storage,8999,8999,0,0,0,0,"['Portable Hard Drive', 'Capacity: 200 GB', 'Connectivity: USB 3.2', '1 GB Cloud Backup', 'na']",https://www.flipkart.com/kirtida-200-gb-external-hard-disk-drive-hdd-1-cloud-storage/p/itm0f668bbe27bb6?pid=ACCGFRGCWZWNDXKQ&lid=LSTACCGFRGCWZWNDXKQ3XMMXJ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_305&otracker=browse&fm=organic&iid=a013c567-be80-4f31-b59e-6a9a27580327.ACCGFRGCWZWNDXKQ.SEARCH&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:37.352992+05:30,HDD
92BXIJ2V,KIRTIDA 150 GB External Hard Disk Drive (HDD) with  1 GB  Cloud Storage,8999,8999,0,0,0,0,"['Portable Hard Drive', 'Capacity: 150 GB', 'Connectivity: USB 3.2', '1 GB Cloud Backup', 'NA']",https://www.flipkart.com/kirtida-150-gb-external-hard-disk-drive-hdd-1-cloud-storage/p/itm19e96443da669?pid=ACCGFHP7FBGGTNKE&lid=LSTACCGFHP7FBGGTNKEZUZUX1&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_306&otracker=browse&fm=organic&iid=a013c567-be80-4f31-b59e-6a9a27580327.ACCGFHP7FBGGTNKE.SEARCH&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:38.215092+05:30,HDD
B8TYNWQY,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,5999,7999,25% off,11798,871,4.4,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-2-tb-external-hard-disk-drive-hdd/p/itmb531ac07d9b80?pid=ACCG3FE4GQYE3PF5&lid=LSTACCG3FE4GQYE3PF55B7U4U&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_307&otracker=browse&fm=organic&iid=en_bKcnCt%2BOo0BOj7YXeP87SDaH8e0GRIHXl4cRptVs432SFq3%2BdgBGg5uHYJwLJQysBrTwIzjR%2BirsVI3O8H9yJQ%3D%3D&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:38.527330+05:30,HDD
AOG8WSYE,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,9590,12999,26% off,11798,871,4.4,"['Portable Hard Drive', 'Capacity: 5 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-5-tb-external-hard-disk-drive-hdd/p/itm47aedf7bea7cd?pid=ACCG3FE4TSDA49RF&lid=LSTACCG3FE4TSDA49RFIJDWNG&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_308&otracker=browse&fm=organic&iid=en_bKcnCt%2BOo0BOj7YXeP87SDaH8e0GRIHXl4cRptVs430P09Rohf%2FnEXEXaV3bM4gfTnBMCdZe5E9Guv1Kl2UCnw%3D%3D&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:38.966050+05:30,HDD
7RZRJBPQ,KIRTIDA 800 GB External Hard Disk Drive (HDD) with  1 GB  Cloud Storage,9999,9999,0,0,0,0,"['Portable Hard Drive', 'Capacity: 800 GB', 'Connectivity: USB 3.2', '1 GB Cloud Backup', 'na']",https://www.flipkart.com/kirtida-800-gb-external-hard-disk-drive-hdd-1-cloud-storage/p/itm0990b9dd0525e?pid=ACCGFRGZWZMSDHFB&lid=LSTACCGFRGZWZMSDHFBA9CBJN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_309&otracker=browse&fm=organic&iid=a013c567-be80-4f31-b59e-6a9a27580327.ACCGFRGZWZMSDHFB.SEARCH&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:39.853475+05:30,HDD
CPT35URE,KIRTIDA 300 GB External Hard Disk Drive (HDD) with  1 GB  Cloud Storage,6999,6999,0,0,0,0,"['Portable Hard Drive', 'Capacity: 300 GB', 'Connectivity: USB 2.0', '1 GB Cloud Backup', 'na']",https://www.flipkart.com/kirtida-300-gb-external-hard-disk-drive-hdd-1-cloud-storage/p/itm950088f5c41df?pid=ACCGFREY5FHCQ7SJ&lid=LSTACCGFREY5FHCQ7SJPARHZN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_310&otracker=browse&fm=organic&iid=a013c567-be80-4f31-b59e-6a9a27580327.ACCGFREY5FHCQ7SJ.SEARCH&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:40.907460+05:30,HDD
UF5VOHFM,Seagate Ultra Touch 2 TB External Hard Disk Drive (HDD),6199,7999,22% off,17643,1588,4.5,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0, USB 2.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-ultra-touch-2-tb-external-hard-disk-drive-hdd/p/itm7b3b47919101e?pid=ACCFFUEQBT26KBWA&lid=LSTACCFFUEQBT26KBWAZR653W&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_311&otracker=browse&fm=organic&iid=en_bKcnCt%2BOo0BOj7YXeP87SDaH8e0GRIHXl4cRptVs431gEdYdxeJ5r1sq5VumR4%2F2q%2FWGtS3kGHHL9xubnPxIQg%3D%3D&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:41.372704+05:30,HDD
8KIFELXV,Seagate Ultra Touch 2 TB External Hard Disk Drive (HDD),6199,7999,22% off,17643,1588,4.5,"['Portable Hard Drive', 'Capacity: 2 TB', 'Connectivity: USB 3.0, USB 2.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-ultra-touch-2-tb-external-hard-disk-drive-hdd/p/itm575cf91112957?pid=ACCFFUEQ4UKGTNRC&lid=LSTACCFFUEQ4UKGTNRCTHK9YO&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_13_312&otracker=browse&fm=organic&iid=en_bKcnCt%2BOo0BOj7YXeP87SDaH8e0GRIHXl4cRptVs430WWmaxnBTZBLCVgfKqb5w037mEmNHVGXyuqcTP9d1EcA%3D%3D&ppt=None&ppn=None&ssid=b2r14yepps0000001667798306004,2022-11-07 10:48:41.755928+05:30,HDD
7964UFJN,KIRTIDA 825 GB External Hard Disk Drive (HDD) with  10 GB  Cloud Storage,6999,6999,0,0,0,0,"['Portable Hard Drive', 'Capacity: 825 GB', 'Connectivity: USB 3.2', '10 GB Cloud Backup', 'NA']",https://www.flipkart.com/kirtida-825-gb-external-hard-disk-drive-hdd-10-cloud-storage/p/itm915760d36e8b6?pid=ACCGFHQFMQJJJY2K&lid=LSTACCGFHQFMQJJJY2K1ERYKE&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_313&otracker=browse&fm=organic&iid=10ac5141-7295-4731-ad4d-1925170791f8.ACCGFHQFMQJJJY2K.SEARCH&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:42.874099+05:30,HDD
BTZ3V7LH,Seagate Bare Drive 1 TB Laptop Internal Hard Disk Drive (HDD) (ST9900805SS),4369,11991,63% off,0,0,0,"['Type: HDD', 'Interface: SAS', 'Form Factor: 2.5 Inch', 'Capacity: 1 TB', 'Laptop']",https://www.flipkart.com/seagate-bare-drive-1-tb-laptop-internal-hard-disk-hdd-st9900805ss/p/itm21b7fb98b71b3?pid=IHDFZHC3JHB2ZVPZ&lid=LSTIHDFZHC3JHB2ZVPZHOEZFI&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_314&otracker=browse&fm=organic&iid=10ac5141-7295-4731-ad4d-1925170791f8.IHDFZHC3JHB2ZVPZ.SEARCH&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:43.225879+05:30,HDD
PMABBUBD,Seagate ST2000VX000 2 TB Surveillance Systems Internal Hard Disk Drive (HDD) (SV35 Searies STA HDD ST2...,4868,8900,45% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 2 TB', 'Surveillance Systems']",https://www.flipkart.com/seagate-st2000vx000-2-tb-surveillance-systems-internal-hard-disk-drive-hdd-sv35-searies-sta-hdd-disk/p/itmfc4gqfmqf7eyt?pid=IHDFC3WSUZ2XX265&lid=LSTIHDFC3WSUZ2XX2652UANOJ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_315&otracker=browse&fm=organic&iid=10ac5141-7295-4731-ad4d-1925170791f8.IHDFC3WSUZ2XX265.SEARCH&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:43.528414+05:30,HDD
9XNPYAQ0,GOLATY Surveillance 2 TB Surveillance Systems Internal Hard Disk Drive (HDD) (2tb surveillance hard dr...,4900,8349,41% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 2 TB', 'Surveillance Systems']",https://www.flipkart.com/golaty-surveillance-2-tb-systems-internal-hard-disk-drive-hdd-2tb-drive/p/itmc32f6b4e8f9de?pid=IHDGCHBRQWDZKZYK&lid=LSTIHDGCHBRQWDZKZYKAQ44VF&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_316&otracker=browse&fm=organic&iid=10ac5141-7295-4731-ad4d-1925170791f8.IHDGCHBRQWDZKZYK.SEARCH&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:44.360539+05:30,HDD
NM14V80B,Seagate Expansion for Windows and Mac with 3 years Data Recovery Services – Portable 1 TB External Har...,4099,4999,18% off,2158,147,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-expansion-windows-mac-3-years-data-recovery-services-portable-1-tb-external-hard-disk-drive-hdd/p/itmcefa901213e7c?pid=ACCG3FE4FYCHZ3U2&lid=LSTACCG3FE4FYCHZ3U241JKWA&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_317&otracker=browse&fm=organic&iid=en_VFt8SBQf6Z5GgdSbHq%2FUQQOebUlqBLh6inA7eldIMbqurcOlVoXlejo2pY%2FM6r8TYHVBaxn3UDS8v2KEavj0EQ%3D%3D&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:44.676853+05:30,HDD
D5KT5JQ6,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,4499,4999,10% off,11798,871,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-1-tb-external-hard-disk-drive-hdd/p/itma7168da31ce14?pid=ACCG3FE4XPASNSSV&lid=LSTACCG3FE4XPASNSSVKNMTHF&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_318&otracker=browse&fm=organic&iid=en_VFt8SBQf6Z5GgdSbHq%2FUQQOebUlqBLh6inA7eldIMbp%2FSXjZeAh%2FtUnB8styVeyXwc7pc52sWFPZw3DNPebZEA%3D%3D&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:45.005771+05:30,HDD
EFVLMBBI,WD 500 GB Laptop Internal Hard Disk Drive (HDD) (WD5000LPCX),1650,2499,33% off,607,97,3.8,"['Type: HDD', 'Interface: SATA', 'Form Factor: 2.5 Inch', 'Capacity: 500 GB', 'Laptop']",https://www.flipkart.com/wd-500-gb-laptop-internal-hard-disk-drive-hdd-wd5000lpcx/p/itmequgmapcsagtj?pid=IHDEQUGMZARMHATX&lid=LSTIHDEQUGMZARMHATXGWPAO3&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_319&otracker=browse&fm=organic&iid=10ac5141-7295-4731-ad4d-1925170791f8.IHDEQUGMZARMHATX.SEARCH&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:45.336320+05:30,HDD
NU9IDBOP,DAICHI NEW 1024 GB Surveillance Systems Internal Hard Disk Drive (HDD) (DI D0001A),3600,3999,9% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1024 GB', 'Surveillance Systems']",https://www.flipkart.com/daichi-new-1024-gb-surveillance-systems-internal-hard-disk-drive-hdd-di-d0001a/p/itmbdd9dfd75bf1d?pid=IHDG98F3JGND6KA8&lid=LSTIHDG98F3JGND6KA8L9E1PU&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_320&otracker=browse&fm=organic&iid=10ac5141-7295-4731-ad4d-1925170791f8.IHDG98F3JGND6KA8.SEARCH&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:45.810849+05:30,HDD
NTMR9U23,Seagate One Touch with Password Protection for Windows & Mac with 3 years Data Recovery Services - Por...,4499,4999,10% off,11798,871,4.4,"['Portable Hard Drive', 'Capacity: 1 TB', 'Connectivity: USB 3.0', '3 Years Limited Warranty']",https://www.flipkart.com/seagate-one-touch-password-protection-windows-mac-3-years-data-recovery-services-portable-1-tb-external-hard-disk-drive-hdd/p/itm6c44dc4def352?pid=ACCG3FE4APVZGCXY&lid=LSTACCG3FE4APVZGCXYMHIJAQ&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_321&otracker=browse&fm=organic&iid=en_VFt8SBQf6Z5GgdSbHq%2FUQQOebUlqBLh6inA7eldIMbqP3xgqMlumv4CAX5DpuMZcRpzVIQp96VMg8XtAOLSVIg%3D%3D&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:46.109016+05:30,HDD
DW7LC1NK,"Seagate Barracuda - 3.5 inch SATA 6 Gb/s, 7200 RPM, 64 MB Cache 1 TB Desktop Internal Hard Disk Drive ...",3704,4124,10% off,260,41,3.8,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Desktop', '2 Years Limited Warranty']",https://www.flipkart.com/seagate-barracuda-3-5-inch-sata-6-gb-s-7200-rpm-64-mb-cache-1-tb-desktop-internal-hard-disk-drive-hdd-st1000dm010/p/itmeqn3rdgnqjshd?pid=IHDG6EZXTZ3AY3ZA&lid=LSTIHDG6EZXTZ3AY3ZA506XYB&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_322&otracker=browse&fm=organic&iid=en_VFt8SBQf6Z5GgdSbHq%2FUQQOebUlqBLh6inA7eldIMbqSqZxoIbWqfRJwLrTp%2B4fLX68U%2FGurnCdmsc7TbH8Cag%3D%3D&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:46.396004+05:30,HDD
M47V9B3W,Seagate Barracuda 1 TB Desktop Internal Hard Disk Drive (HDD) (OEM Hard Drive),3515,8999,60% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Desktop']",https://www.flipkart.com/seagate-barracuda-1-tb-desktop-internal-hard-disk-drive-hdd-oem-drive/p/itm96f929b49d33b?pid=IHDFMQBRZGZCPGW4&lid=LSTIHDFMQBRZGZCPGW4DU1YDB&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_323&otracker=browse&fm=organic&iid=10ac5141-7295-4731-ad4d-1925170791f8.IHDFMQBRZGZCPGW4.SEARCH&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:46.767626+05:30,HDD
8BUHO171,GOLATY Internal hdd Desktop 1 TB Desktop Internal Hard Disk Drive (HDD) (Wd10EZEX),3615,4800,24% off,0,0,0,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 1 TB', 'Desktop', '2 years LIMITED WARRANTY']",https://www.flipkart.com/golaty-internal-hdd-desktop-1-tb-hard-disk-drive-hdd-wd10ezex/p/itmd6daaf086efca?pid=IHDG9FUGFFP3YSGT&lid=LSTIHDG9FUGFFP3YSGT5SRCLH&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_324&otracker=browse&fm=organic&iid=10ac5141-7295-4731-ad4d-1925170791f8.IHDG9FUGFFP3YSGT.SEARCH&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:47.543442+05:30,HDD
E1TW4G4A,Seagate OEM 250 GB Desktop Internal Hard Disk Drive (HDD) (ST250DP),1035,1499,30% off,160,31,3.6,"['Type: HDD', 'Interface: SATA', 'Form Factor: 3.5 inch', 'Capacity: 250 GB', 'Desktop']",https://www.flipkart.com/seagate-oem-250-gb-desktop-internal-hard-disk-drive-hdd-st250dp/p/itm07a535849207f?pid=IHDGFYHZTNM8NZZK&lid=LSTIHDGFYHZTNM8NZZKKKWAIN&marketplace=FLIPKART&store=6bo%2Fjdy%2Fnl6&srno=b_14_325&otracker=browse&fm=organic&iid=10ac5141-7295-4731-ad4d-1925170791f8.IHDGFYHZTNM8NZZK.SEARCH&ppt=None&ppn=None&ssid=ux9s8u8jxc0000001667798322936,2022-11-07 10:48:47.836698+05:30,HDD
