name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,created_at
MOTOROLA Revou 2 80 cm (32 inch) HD Ready LED Smart Android TV with Sound by boAt,10999,20000,45% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:46.359913+05:30
Mi 5A Pro 80 cm (32 inch) HD Ready LED Smart Android TV with 24W Dolby Audio & 1.5GB RAM (2022 Model),16999,25999,34% off,8,0,4.3,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-24 23:32:46.360912+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:32:46.360912+05:30
MarQ by Flipkart Innoview 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,18999,34999,45% off,5368,997,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840x2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:46.360912+05:30
Nokia 127 cm (50 inch) Ultra HD 4K QLED Smart Android TV with Sound by JBL and Powered by Harman Audio...,36999,69999,47% off,1822,319,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:46.360912+05:30
acer i series 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Android 11 (2022 Model),28999,40990,29% off,352,58,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Years Warranty']",2022-09-24 23:32:46.361912+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:46.361912+05:30
Blaupunkt Cybersound 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & 60W Speaker...,27999,47999,41% off,3789,1007,4.6,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-24 23:32:46.361912+05:30
MOTOROLA ZX3 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,34999,60999,42% off,1255,204,4.4,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840×2160 Pixels', '44 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Warranty on Product']",2022-09-24 23:32:46.362913+05:30
MOTOROLA ZX Pro 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Wireless Gamepad,27999,54999,49% off,13705,2124,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:46.362913+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:46.362913+05:30
Vu Premium 108 cm (43 inch) Full HD LED Smart Linux TV,20899,35000,40% off,5637,672,4.2,"['Operating System: Linux', 'Full HD 1920 x 1080 Pixels', '1 Year Domestic Warranty']",2022-09-24 23:32:46.362913+05:30
Thomson 9A Series 98 cm (40 inch) Full HD LED Smart Android TV,14999,21499,30% off,75912,16557,4.4,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-24 23:32:46.363913+05:30
Thomson OATHPRO Series 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Dolby Vision & Atmos,48999,70499,30% off,26084,6929,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-24 23:32:46.363913+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:46.363913+05:30
KODAK 7XPro 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with 40W Sound Output & Bezel-Less Des...,23999,42999,44% off,5415,1258,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Accessories']",2022-09-24 23:32:46.363913+05:30
Mi 5X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,44999,69999,35% off,45290,4151,4.3,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '40 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Warranty and 2 Years for Panel']",2022-09-24 23:32:46.364912+05:30
SAMSUNG Crystal 4K 125 cm (50 inch) Ultra HD (4K) LED Smart Tizen TV,41990,68400,38% off,8224,865,4.3,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-24 23:32:46.364912+05:30
Cellecor 60 cm (24 inch) HD Ready LED TV,6399,11999,46% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '2 Year Standard Manufacturer Warranty From Cellecor']",2022-09-24 23:32:46.364912+05:30
KODAK 7XPro 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with 40W Sound Output & Bezel-Less Des...,19999,33999,41% off,5415,1258,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Accessories']",2022-09-24 23:32:46.365912+05:30
KODAK 126 cm (50 inch) QLED Ultra HD (4K) Smart Google TV With Dolby Atmos & Dolby Vision,32999,49999,34% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months Warranty on Accessories']",2022-09-24 23:32:46.365912+05:30
SONY BRAVIA 80 cm (32 inch) HD Ready LED Smart Linux based TV,20999,29900,29% off,4405,748,4.5,"['Operating System: Linux based', 'HD Ready 1366 x 768 Pixels', ""1 Year Comprehensive warranty and 1 Year Additional warranty on Panel (Offer Valid for purchases between 22nd Sep'22 to 31 Oct'22)""]",2022-09-24 23:32:46.365912+05:30
Cellecor 80 cm (32 inch) Full HD LED Smart Android TV,9699,17999,46% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Standard Manufacturer Warranty From Cellecor']",2022-09-24 23:32:46.365912+05:30
MOTOROLA Revou-Q 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,40999,63999,35% off,1125,195,4.3,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840×2160 Pixels', '60 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'VA Panel', '1 Year Warranty on Product']",2022-09-24 23:32:47.250997+05:30
HUIDI 80 cm (32 inch) HD Ready LED TV with Bezel Less Display,6335,17599,64% off,5375,620,4,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:47.250997+05:30
Nokia 81 cm (32 inch) HD Ready LED Smart Android TV with Sound by Onkyo and Dolby Atmos,11999,24999,52% off,17287,2996,4.3,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:47.251996+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:47.251996+05:30
KODAK CA PRO 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Dolby MS12 & Dolby Digital Plus,26999,46499,41% off,18455,5558,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Accessories']",2022-09-24 23:32:47.251996+05:30
MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,36999,59999,38% off,1125,195,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840×2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:47.251996+05:30
Nokia 109 cm (43 inch) Ultra HD 4K LED Smart Android TV with Sound by Onkyo and Dolby Atmos,27999,45999,39% off,2020,329,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:47.252996+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:47.252996+05:30
MOTOROLA ZX3 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,25001,47999,47% off,1255,204,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840×2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:47.252996+05:30
MarQ By Flipkart 60 cm (24 inch) HD Ready LED TV,5299,14999,64% off,7454,910,4.2,"['HD Ready 1366 X 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', '1 Year Warranty on Product']",2022-09-24 23:32:47.252996+05:30
MOTOROLA Revou 2 80 cm (32 inch) HD Ready LED Smart Android TV,10999,20000,45% off,1029,153,4.2,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:47.253996+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:32:47.253996+05:30
Blaupunkt Cybersound 98 cm (40 Inch) HD Ready LED Smart Android TV with 40W Speaker,14999,23999,37% off,8072,1855,4.4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product and 6 Months on Accessories']",2022-09-24 23:32:47.253996+05:30
Blaupunkt 164 cm (65 inch) QLED Ultra HD (4K) Smart Google TV With Dolby Atmos & Far-Field Mic,60999,84999,28% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Accessories']",2022-09-24 23:32:47.254996+05:30
TCL P725 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,36990,76990,51% off,9,0,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 × 2161 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:47.254996+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:47.254996+05:30
KODAK 7XPro 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with 40W Sound Output & Bezel-Less Des...,28999,46999,38% off,5415,1258,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months on Accessories']",2022-09-24 23:32:47.254996+05:30
Thomson 164 cm (65 inch) QLED Ultra HD (4K) Smart Google TV With Dolby Vision & Dolby Atmos,58999,84999,30% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 6 Months Warranty on Accessories']",2022-09-24 23:32:47.255998+05:30
Nokia 127 cm (50 inch) Ultra HD 4K LED Smart Android TV with Sound by JBL and Powered by Harman AudioE...,35999,59999,40% off,3207,541,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:47.255998+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-24 23:32:47.255998+05:30
TCL C725 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV (Black) (2021 Model) | With Video Call C...,46990,116990,59% off,42,7,4.2,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:47.255998+05:30
iFFALCON H72 164 cm (65 inch) QLED Ultra HD (4K) Smart Android TV Hands Free Voice Control & Works wit...,68499,156990,56% off,46,12,4.5,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:47.256996+05:30
Mi 4X 138.8 cm (55 inch) Ultra HD (4K) LED Smart Android Based TV,36999,49999,26% off,45290,4151,4.3,"['Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year on Product and 1 Year Additional for Panel']",2022-09-24 23:32:47.256996+05:30
"Dyanora 127 cm (50 inch) Ultra HD (4K) LED Smart Android Based TV with Noise Reduction, Android 9.0, G...",23999,40999,41% off,9,1,4.7,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '40 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'IPS 4K', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-24 23:32:47.256996+05:30
MOTOROLA Revou 2 102 cm (40 inch) Full HD LED Smart Android TV,16999,30000,43% off,1029,153,4.2,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:48.107621+05:30
Hisense A6GE Series 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Vision and Dolby At...,24990,36990,32% off,1301,207,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Years Comprehensive Warranty']",2022-09-24 23:32:48.107621+05:30
Infinix X3 80 cm (32 inch) HD Ready LED Smart Android TV,9499,17999,47% off,1514,271,4.1,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Domestic Warranty']",2022-09-24 23:32:48.107621+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:32:48.107621+05:30
Hyundai 80 cm (32 inch) HD Ready LED Smart Android Based TV,11990,23990,50% off,24,7,4.6,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product and 6 Months on Remote']",2022-09-24 23:32:48.108620+05:30
TCL S5200 108 cm (43 inch) Full HD LED Smart Android TV,21990,47990,54% off,29,4,4.4,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:48.108620+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,672,94,3.9,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-24 23:32:48.108620+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:48.109620+05:30
TCL P615 126 cm (50 inch) Ultra HD (4K) LED Smart TV with Dolby Audio,28990,62990,53% off,799,86,4.4,"['Ultra HD (4K) 3840x2160 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:48.109620+05:30
Compaq HUEQ G50B 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,26999,54999,50% off,22,3,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:48.109620+05:30
Nokia 139 cm (55 inch) Ultra HD 4K LED Smart Android TV with Sound by Onkyo and Dolby Atmos,36999,59999,38% off,2020,329,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:48.110620+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:32:48.110620+05:30
SAMSUNG 6 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,59999,134900,55% off,132,24,4.3,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Comprehensive Warranty on Product.']",2022-09-24 23:32:48.110620+05:30
TCL P725 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,28990,50990,43% off,19,3,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 × 2160 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:48.110620+05:30
LG UQ7500 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV 2022 Edition,72990,114990,36% off,7716,954,4.4,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:32:48.111619+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:48.111619+05:30
TCL S5205 79.97 cm (32 inch) HD Ready LED Smart Android TV,11990,29990,60% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:48.111619+05:30
MOTOROLA Revou 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,25001,49999,49% off,707,100,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840 � 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:48.112619+05:30
MOTOROLA Revou 2 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Sound by boAt and Dolby Visi...,22999,39000,41% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:48.112619+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-24 23:32:48.112619+05:30
TCL S5200 79.97 cm (32 inch) HD Ready LED Smart Android TV,14699,29990,50% off,66,10,4.4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:48.112619+05:30
Sansui Prime Series 80 cm (32 inch) HD Ready LED TV with 20W Speaker (Black) (2021 Model),8999,17990,49% off,93,12,4,"['HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty']",2022-09-24 23:32:48.113619+05:30
TCL P725 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,35990,70990,49% off,3,0,5,"['Operating System: Android', 'Ultra HD (4K) 3840 × 2160 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:48.113619+05:30
Cellecor 60 cm (24 inch) HD Ready LED TV,6399,11999,46% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '2 Year Standard Manufacturer Warranty From Cellecor']",2022-09-24 23:32:48.113619+05:30
SAMSUNG The Frame 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,89990,144900,37% off,1218,167,4.2,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-24 23:32:48.830666+05:30
acer i series 80 cm (32 inch) HD Ready LED Smart Android TV with Android 11 (2022 Model),19990,19990,0,352,58,4.3,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-24 23:32:48.830666+05:30
TCL P615 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Audio,34490,75990,54% off,799,86,4.4,"['Operating System: Android', 'Ultra HD (4K) 3860 x 2160 Pixels', '2 Year Product Warranty']",2022-09-24 23:32:48.830666+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:32:48.831666+05:30
MOTOROLA Revou 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision,51999,79999,35% off,707,100,4.4,"['Operating System: Android', 'Ultra HD (4K) 3840×2160 Pixels', '1 Year Warranty on Product']",2022-09-24 23:32:48.831666+05:30
